lemma	SVM	linear	b	2	2	CHI2100	TRUE
lemma	SVM	linear	b	1	2	CHI2100	TRUE
lemma	SVM	linear	f	1	1	CHI2100	TRUE
lemma	SVM	linear	f	2	2	CHI2100	TRUE
lemma	SVM	linear	f	1	2	CHI2100	TRUE
lemma	SVM	linear	t	1	1	CHI2100	FALSE
lemma	SVM	linear	t	2	2	CHI2100	FALSE
lemma	SVM	linear	t	1	2	CHI2100	FALSE
lemma	SVM	linear	b	1	1	CHI2100	FALSE
lemma	SVM	linear	b	2	2	CHI2100	FALSE
lemma	SVM	linear	b	1	2	CHI2100	FALSE
lemma	SVM	linear	f	1	1	CHI2100	FALSE
lemma	SVM	linear	f	2	2	CHI2100	FALSE
lemma	SVM	linear	f	1	2	CHI2100	FALSE
lemma	SVM	rbf	t	1	1	CHI250	TRUE
lemma	SVM	rbf	t	2	2	CHI250	TRUE
lemma	SVM	rbf	t	1	2	CHI250	TRUE
lemma	SVM	rbf	b	1	1	CHI250	TRUE
lemma	SVM	rbf	b	2	2	CHI250	TRUE
lemma	SVM	rbf	b	1	2	CHI250	TRUE
lemma	SVM	rbf	f	1	1	CHI250	TRUE
lemma	SVM	rbf	f	2	2	CHI250	TRUE
lemma	SVM	rbf	f	1	2	CHI250	TRUE
lemma	SVM	rbf	t	1	1	CHI250	FALSE
lemma	SVM	rbf	t	2	2	CHI250	FALSE
lemma	SVM	rbf	t	1	2	CHI250	FALSE
lemma	SVM	rbf	b	1	1	CHI250	FALSE
lemma	SVM	rbf	b	2	2	CHI250	FALSE
lemma	SVM	rbf	b	1	2	CHI250	FALSE
lemma	SVM	rbf	f	1	1	CHI250	FALSE
lemma	SVM	rbf	f	2	2	CHI250	FALSE
lemma	SVM	rbf	f	1	2	CHI250	FALSE
lemma	SVM	rbf	t	1	1	CHI2100	TRUE
lemma	SVM	rbf	t	2	2	CHI2100	TRUE
lemma	SVM	rbf	t	1	2	CHI2100	TRUE
lemma	SVM	rbf	b	1	1	CHI2100	TRUE
lemma	SVM	rbf	b	2	2	CHI2100	TRUE
lemma	SVM	rbf	b	1	2	CHI2100	TRUE
lemma	SVM	rbf	f	1	1	CHI2100	TRUE
lemma	SVM	rbf	f	2	2	CHI2100	TRUE
lemma	SVM	rbf	f	1	2	CHI2100	TRUE
lemma	SVM	rbf	t	1	1	CHI2100	FALSE
lemma	SVM	rbf	t	2	2	CHI2100	FALSE
lemma	SVM	rbf	t	1	2	CHI2100	FALSE
lemma	SVM	rbf	b	1	1	CHI2100	FALSE
lemma	SVM	rbf	b	2	2	CHI2100	FALSE
lemma	SVM	rbf	b	1	2	CHI2100	FALSE
lemma	SVM	rbf	f	1	1	CHI2100	FALSE
lemma	SVM	rbf	f	2	2	CHI2100	FALSE
lemma	SVM	rbf	f	1	2	CHI2100	FALSE
pos	MultinomialNB	no_aplica	t	1	1	CHI250	TRUE
pos	MultinomialNB	no_aplica	t	2	2	CHI250	TRUE
pos	MultinomialNB	no_aplica	t	1	2	CHI250	TRUE
pos	MultinomialNB	no_aplica	b	1	1	CHI250	TRUE
pos	MultinomialNB	no_aplica	b	2	2	CHI250	TRUE
pos	MultinomialNB	no_aplica	b	1	2	CHI250	TRUE
pos	MultinomialNB	no_aplica	f	1	1	CHI250	TRUE
pos	MultinomialNB	no_aplica	f	2	2	CHI250	TRUE
pos	MultinomialNB	no_aplica	f	1	2	CHI250	TRUE
pos	MultinomialNB	no_aplica	t	1	1	CHI250	FALSE
pos	MultinomialNB	no_aplica	t	2	2	CHI250	FALSE
pos	MultinomialNB	no_aplica	t	1	2	CHI250	FALSE
pos	MultinomialNB	no_aplica	b	1	1	CHI250	FALSE
pos	MultinomialNB	no_aplica	b	2	2	CHI250	FALSE
pos	MultinomialNB	no_aplica	b	1	2	CHI250	FALSE
pos	MultinomialNB	no_aplica	f	1	1	CHI250	FALSE
pos	MultinomialNB	no_aplica	f	2	2	CHI250	FALSE
pos	MultinomialNB	no_aplica	f	1	2	CHI250	FALSE
pos	MultinomialNB	no_aplica	t	1	1	CHI2100	TRUE
pos	MultinomialNB	no_aplica	t	2	2	CHI2100	TRUE
pos	MultinomialNB	no_aplica	t	1	2	CHI2100	TRUE
pos	MultinomialNB	no_aplica	b	1	1	CHI2100	TRUE
pos	MultinomialNB	no_aplica	b	2	2	CHI2100	TRUE
pos	MultinomialNB	no_aplica	b	1	2	CHI2100	TRUE
pos	MultinomialNB	no_aplica	f	1	1	CHI2100	TRUE
pos	MultinomialNB	no_aplica	f	2	2	CHI2100	TRUE
pos	MultinomialNB	no_aplica	f	1	2	CHI2100	TRUE
pos	MultinomialNB	no_aplica	t	1	1	CHI2100	FALSE
pos	MultinomialNB	no_aplica	t	2	2	CHI2100	FALSE
pos	MultinomialNB	no_aplica	t	1	2	CHI2100	FALSE
pos	MultinomialNB	no_aplica	b	1	1	CHI2100	FALSE
pos	MultinomialNB	no_aplica	b	2	2	CHI2100	FALSE
pos	MultinomialNB	no_aplica	b	1	2	CHI2100	FALSE
pos	MultinomialNB	no_aplica	f	1	1	CHI2100	FALSE
pos	MultinomialNB	no_aplica	f	2	2	CHI2100	FALSE
pos	MultinomialNB	no_aplica	f	1	2	CHI2100	FALSE
pos	SVM	linear	t	1	1	CHI250	TRUE
pos	SVM	linear	t	2	2	CHI250	TRUE
pos	SVM	linear	t	1	2	CHI250	TRUE
pos	SVM	linear	b	1	1	CHI250	TRUE
pos	SVM	linear	b	2	2	CHI250	TRUE
pos	SVM	linear	b	1	2	CHI250	TRUE
pos	SVM	linear	f	1	1	CHI250	TRUE
pos	SVM	linear	f	2	2	CHI250	TRUE
pos	SVM	linear	f	1	2	CHI250	TRUE
pos	SVM	linear	t	1	1	CHI250	FALSE
pos	SVM	linear	t	2	2	CHI250	FALSE
pos	SVM	linear	t	1	2	CHI250	FALSE
pos	SVM	linear	b	1	1	CHI250	FALSE
pos	SVM	linear	b	2	2	CHI250	FALSE
pos	SVM	linear	b	1	2	CHI250	FALSE
pos	SVM	linear	f	1	1	CHI250	FALSE
pos	SVM	linear	f	2	2	CHI250	FALSE
pos	SVM	linear	f	1	2	CHI250	FALSE
pos	SVM	linear	t	1	1	CHI2100	TRUE
pos	SVM	linear	t	2	2	CHI2100	TRUE
pos	SVM	linear	t	1	2	CHI2100	TRUE
pos	SVM	linear	b	1	1	CHI2100	TRUE
pos	SVM	linear	b	2	2	CHI2100	TRUE
pos	SVM	linear	b	1	2	CHI2100	TRUE
pos	SVM	linear	f	1	1	CHI2100	TRUE
pos	SVM	linear	f	2	2	CHI2100	TRUE
pos	SVM	linear	f	1	2	CHI2100	TRUE
pos	SVM	linear	t	1	1	CHI2100	FALSE
pos	SVM	linear	t	2	2	CHI2100	FALSE
pos	SVM	linear	t	1	2	CHI2100	FALSE
pos	SVM	linear	b	1	1	CHI2100	FALSE
pos	SVM	linear	b	2	2	CHI2100	FALSE
pos	SVM	linear	b	1	2	CHI2100	FALSE
pos	SVM	linear	f	1	1	CHI2100	FALSE
pos	SVM	linear	f	2	2	CHI2100	FALSE
pos	SVM	linear	f	1	2	CHI2100	FALSE
pos	SVM	rbf	t	1	1	CHI250	TRUE
pos	SVM	rbf	t	2	2	CHI250	TRUE
pos	SVM	rbf	t	1	2	CHI250	TRUE
pos	SVM	rbf	b	1	1	CHI250	TRUE
pos	SVM	rbf	b	2	2	CHI250	TRUE
pos	SVM	rbf	b	1	2	CHI250	TRUE
pos	SVM	rbf	f	1	1	CHI250	TRUE
pos	SVM	rbf	f	2	2	CHI250	TRUE
pos	SVM	rbf	f	1	2	CHI250	TRUE
pos	SVM	rbf	t	1	1	CHI250	FALSE
pos	SVM	rbf	t	2	2	CHI250	FALSE
pos	SVM	rbf	t	1	2	CHI250	FALSE
pos	SVM	rbf	b	1	1	CHI250	FALSE
pos	SVM	rbf	b	2	2	CHI250	FALSE
pos	SVM	rbf	b	1	2	CHI250	FALSE
pos	SVM	rbf	f	1	1	CHI250	FALSE
pos	SVM	rbf	f	2	2	CHI250	FALSE
pos	SVM	rbf	f	1	2	CHI250	FALSE
pos	SVM	rbf	t	1	1	CHI2100	TRUE
pos	SVM	rbf	t	2	2	CHI2100	TRUE
pos	SVM	rbf	t	1	2	CHI2100	TRUE
pos	SVM	rbf	b	1	1	CHI2100	TRUE
pos	SVM	rbf	b	2	2	CHI2100	TRUE
pos	SVM	rbf	b	1	2	CHI2100	TRUE
pos	SVM	rbf	f	1	1	CHI2100	TRUE
pos	SVM	rbf	f	2	2	CHI2100	TRUE
pos	SVM	rbf	f	1	2	CHI2100	TRUE
pos	SVM	rbf	t	1	1	CHI2100	FALSE
pos	SVM	rbf	t	2	2	CHI2100	FALSE
pos	SVM	rbf	t	1	2	CHI2100	FALSE
pos	SVM	rbf	b	1	1	CHI2100	FALSE
pos	SVM	rbf	b	2	2	CHI2100	FALSE
pos	SVM	rbf	b	1	2	CHI2100	FALSE
pos	SVM	rbf	f	1	1	CHI2100	FALSE
pos	SVM	rbf	f	2	2	CHI2100	FALSE
pos	SVM	rbf	f	1	2	CHI2100	FALSE
ner	MultinomialNB	no_aplica	t	1	1	CHI250	TRUE
ner	MultinomialNB	no_aplica	t	2	2	CHI250	TRUE
ner	MultinomialNB	no_aplica	t	1	2	CHI250	TRUE
ner	MultinomialNB	no_aplica	b	1	1	CHI250	TRUE
ner	MultinomialNB	no_aplica	b	2	2	CHI250	TRUE
ner	MultinomialNB	no_aplica	b	1	2	CHI250	TRUE
ner	MultinomialNB	no_aplica	f	1	1	CHI250	TRUE
ner	MultinomialNB	no_aplica	f	2	2	CHI250	TRUE
ner	MultinomialNB	no_aplica	f	1	2	CHI250	TRUE
ner	MultinomialNB	no_aplica	t	1	1	CHI250	FALSE
ner	MultinomialNB	no_aplica	t	2	2	CHI250	FALSE
ner	MultinomialNB	no_aplica	t	1	2	CHI250	FALSE
ner	MultinomialNB	no_aplica	b	1	1	CHI250	FALSE
ner	MultinomialNB	no_aplica	b	2	2	CHI250	FALSE
ner	MultinomialNB	no_aplica	b	1	2	CHI250	FALSE
ner	MultinomialNB	no_aplica	f	1	1	CHI250	FALSE
ner	MultinomialNB	no_aplica	f	2	2	CHI250	FALSE
ner	MultinomialNB	no_aplica	f	1	2	CHI250	FALSE
ner	MultinomialNB	no_aplica	t	1	1	CHI2100	TRUE
ner	MultinomialNB	no_aplica	t	2	2	CHI2100	TRUE
ner	MultinomialNB	no_aplica	t	1	2	CHI2100	TRUE
ner	MultinomialNB	no_aplica	b	1	1	CHI2100	TRUE
ner	MultinomialNB	no_aplica	b	2	2	CHI2100	TRUE
ner	MultinomialNB	no_aplica	b	1	2	CHI2100	TRUE
ner	MultinomialNB	no_aplica	f	1	1	CHI2100	TRUE
ner	MultinomialNB	no_aplica	f	2	2	CHI2100	TRUE
ner	MultinomialNB	no_aplica	f	1	2	CHI2100	TRUE
ner	MultinomialNB	no_aplica	t	1	1	CHI2100	FALSE
ner	MultinomialNB	no_aplica	t	2	2	CHI2100	FALSE
ner	MultinomialNB	no_aplica	t	1	2	CHI2100	FALSE
ner	MultinomialNB	no_aplica	b	1	1	CHI2100	FALSE
ner	MultinomialNB	no_aplica	b	2	2	CHI2100	FALSE
ner	MultinomialNB	no_aplica	b	1	2	CHI2100	FALSE
ner	MultinomialNB	no_aplica	f	1	1	CHI2100	FALSE
ner	MultinomialNB	no_aplica	f	2	2	CHI2100	FALSE
ner	MultinomialNB	no_aplica	f	1	2	CHI2100	FALSE
ner	SVM	linear	t	1	1	CHI250	TRUE
ner	SVM	linear	t	2	2	CHI250	TRUE
ner	SVM	linear	t	1	2	CHI250	TRUE
ner	SVM	linear	b	1	1	CHI250	TRUE
ner	SVM	linear	b	2	2	CHI250	TRUE
ner	SVM	linear	b	1	2	CHI250	TRUE
ner	SVM	linear	f	1	1	CHI250	TRUE
ner	SVM	linear	f	2	2	CHI250	TRUE
ner	SVM	linear	f	1	2	CHI250	TRUE
ner	SVM	linear	t	1	1	CHI250	FALSE
ner	SVM	linear	t	2	2	CHI250	FALSE
ner	SVM	linear	t	1	2	CHI250	FALSE
ner	SVM	linear	b	1	1	CHI250	FALSE
ner	SVM	linear	b	2	2	CHI250	FALSE
ner	SVM	linear	b	1	2	CHI250	FALSE
ner	SVM	linear	f	1	1	CHI250	FALSE
ner	SVM	linear	f	2	2	CHI250	FALSE
ner	SVM	linear	f	1	2	CHI250	FALSE
ner	SVM	linear	t	1	1	CHI2100	TRUE
ner	SVM	linear	t	2	2	CHI2100	TRUE
ner	SVM	linear	t	1	2	CHI2100	TRUE
ner	SVM	linear	b	1	1	CHI2100	TRUE
ner	SVM	linear	b	2	2	CHI2100	TRUE
ner	SVM	linear	b	1	2	CHI2100	TRUE
ner	SVM	linear	f	1	1	CHI2100	TRUE
ner	SVM	linear	f	2	2	CHI2100	TRUE
ner	SVM	linear	f	1	2	CHI2100	TRUE
ner	SVM	linear	t	1	1	CHI2100	FALSE
ner	SVM	linear	t	2	2	CHI2100	FALSE
ner	SVM	linear	t	1	2	CHI2100	FALSE
ner	SVM	linear	b	1	1	CHI2100	FALSE
ner	SVM	linear	b	2	2	CHI2100	FALSE
ner	SVM	linear	b	1	2	CHI2100	FALSE
ner	SVM	linear	f	1	1	CHI2100	FALSE
ner	SVM	linear	f	2	2	CHI2100	FALSE
ner	SVM	linear	f	1	2	CHI2100	FALSE
ner	SVM	rbf	t	1	1	CHI250	TRUE
ner	SVM	rbf	t	2	2	CHI250	TRUE
ner	SVM	rbf	t	1	2	CHI250	TRUE
ner	SVM	rbf	b	1	1	CHI250	TRUE
ner	SVM	rbf	b	2	2	CHI250	TRUE
ner	SVM	rbf	b	1	2	CHI250	TRUE
ner	SVM	rbf	f	1	1	CHI250	TRUE
ner	SVM	rbf	f	2	2	CHI250	TRUE
ner	SVM	rbf	f	1	2	CHI250	TRUE
ner	SVM	rbf	t	1	1	CHI250	FALSE
ner	SVM	rbf	t	2	2	CHI250	FALSE
ner	SVM	rbf	t	1	2	CHI250	FALSE
ner	SVM	rbf	b	1	1	CHI250	FALSE
ner	SVM	rbf	b	2	2	CHI250	FALSE
ner	SVM	rbf	b	1	2	CHI250	FALSE
ner	SVM	rbf	f	1	1	CHI250	FALSE
ner	SVM	rbf	f	2	2	CHI250	FALSE
ner	SVM	rbf	f	1	2	CHI250	FALSE
ner	SVM	rbf	t	1	1	CHI2100	TRUE
ner	SVM	rbf	t	2	2	CHI2100	TRUE
ner	SVM	rbf	t	1	2	CHI2100	TRUE
ner	SVM	rbf	b	1	1	CHI2100	TRUE
ner	SVM	rbf	b	2	2	CHI2100	TRUE
ner	SVM	rbf	b	1	2	CHI2100	TRUE
ner	SVM	rbf	f	1	1	CHI2100	TRUE
ner	SVM	rbf	f	2	2	CHI2100	TRUE
ner	SVM	rbf	f	1	2	CHI2100	TRUE
ner	SVM	rbf	t	1	1	CHI2100	FALSE
ner	SVM	rbf	t	2	2	CHI2100	FALSE
ner	SVM	rbf	t	1	2	CHI2100	FALSE
ner	SVM	rbf	b	1	1	CHI2100	FALSE
ner	SVM	rbf	b	2	2	CHI2100	FALSE
ner	SVM	rbf	b	1	2	CHI2100	FALSE
ner	SVM	rbf	f	1	1	CHI2100	FALSE
ner	SVM	rbf	f	2	2	CHI2100	FALSE
ner	SVM	rbf	f	1	2	CHI2100	FALSE
